"Protein","Missing_Rate_Percent","Missingness_Threshold_Percent","Status"
"ZKSCAN7",93.9597315436242,50,"Temporarily_Excluded_High_Missingness"
"ZNF264",93.9597315436242,50,"Temporarily_Excluded_High_Missingness"
"ZSWIM7",93.9597315436242,50,"Temporarily_Excluded_High_Missingness"
"ATF6B",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"ATG10",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"BHMT",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"BUB1",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"C1orf43",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"CACFD1",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"CDK3",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"CENPQ",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"CLDN15",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"CLMP",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"CTF1",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"DLG4",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"DNTT",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"GREM2",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"HHIP",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"HLA.G",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"ICOS",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"IFI27",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"IKZF2",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"IL3RA",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"INO80D",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"KBTBD7",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"PBX2",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"PLLP",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"POLR3G",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"PPM1D",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"PTPRZ1",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"RBM48",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"RHOU",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"RNF111",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"RTP4",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"SEMA6D",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"ZFP91",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"ZFX",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"ZNF114",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"ZNF320",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"ZSCAN31",93.2885906040269,50,"Temporarily_Excluded_High_Missingness"
"ADGRV1",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"ADIPOR2",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"ANGPTL6",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"ASPHD2",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"ATP6V0D2",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"BBS1",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"CCDC120",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"CCDC138",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"CCKAR",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"CCL17",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"CDCA3",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"CDCA7",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"CELSR2",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"CENPU",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"CLIP4",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"COL27A1",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"FAM110A",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"FBXO32",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"FEM1C",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"FMO4",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"FOSB",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"HPDL",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"HRNR",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"IGHV3OR16.9",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"IL1B",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"INTS6L",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"INTU",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"KEL",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"KLF10",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"LAPTM4A",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"LAX1",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"LRP1B",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"LY9",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"MDFIC",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"MFSD3",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"MFSD8",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"NDFIP2",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"NDST2",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"NPHP3",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"NR2C1",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"ORC6",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"PCSK6",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"PGAP2",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"PLAAT4",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"RAD51C",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"RGMB",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"RNF39",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"RPUSD1",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"SCNM1",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"SLC28A3",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"SLC35E2B",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"SLC7A6",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"SMIM29",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"SMYD1",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"SPA17",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"SPATA13",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"SPATA21",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"SPOP",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"STARD3NL",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"TCAF2",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"TIAM2",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"TIRAP",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"TM2D1",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"TMEM185B",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"TNR",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"VIT",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"YY1AP1",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"ZNF397",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"ZNF581",92.6174496644295,50,"Temporarily_Excluded_High_Missingness"
"ABHD18",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"ADM",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"AMPD1",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"ATP2B3",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"BTBD10",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"C19orf54",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"C1QL1",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"CALCB",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"CCL25",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"CST7",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"DYRK2",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"FBXL2",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"GFRA2",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"HENMT1",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"IGHV3OR16.10",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"IL18R1",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"IQCJ.SCHIP1",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"KCNAB1",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"KLF12",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"KLHL4",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"LIPT2",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"LRP8",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"LRRC8E",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"MOB4",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"MPPED2",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"MREG",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"PET117",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"PLIN5",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"PWP2",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"RAB39B",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"RAD54B",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"RAI2",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"RAPGEF3",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"REP15",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"RPS10.NUDT3",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"RPS27AP5",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"SETSIP",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"SFMBT2",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"SLC39A8",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"SLC40A1",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"SLC51B",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"SNAI1",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"SPIN2A",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"SPRY2",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"STEAP1",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"TKTL1",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"UCP2",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"USHBP1",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"ZC3H11B",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"ZNF660",91.9463087248322,50,"Temporarily_Excluded_High_Missingness"
"ARMC7",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"ATP6V0C",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"CCND2",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"CD19",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"CDON",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"CLRN3",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"CNKSR3",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"DQX1",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"EDN3",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"ENTPD2",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"FAM43A",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"IGSF9",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"JRKL",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"KLHL12",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"LEAP2",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"MCEMP1",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"OCSTAMP",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"PCGF1",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"PCP4L1",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"PGAP6",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"PIK3C2G",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"PLEKHM3",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"PLPP5",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"PRR9",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"PSMC3IP",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"RASA4",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"SH3D21",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"SHD",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"SLC9A3",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"SOWAHA",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"STOML1",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"TESK2",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"TFAP2C",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"TMEM161B",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"TMEM67",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"ZBTB5",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"ZNF195",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"ZNF699",91.2751677852349,50,"Temporarily_Excluded_High_Missingness"
"ACSM5",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"AREG",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"C15orf41",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"CCDC182",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"CLEC12A",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"FAM222B",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"IGHV3.21",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"IGLV10.54",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"KLF6",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"LEPR",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"LRRN1",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"MFSD9",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"MOSPD1",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"NEURL1B",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"NOG",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"NSUN3",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"PAQR7",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"PNMA8A",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"RAD52",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"RGS2",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"SCARA5",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"SLC38A3",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"SLC7A14",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"SNCAIP",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"TAC1",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"TBKBP1",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"TFPT",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"TLR5",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"TMC7",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"TMEM86A",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"TPGS1",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"TTBK2",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"UBASH3A",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"UNC5C",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"USP37",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"ZBED3",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"ZFPM2",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"ZNF74",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"ZSCAN26",90.6040268456376,50,"Temporarily_Excluded_High_Missingness"
"ACTL8",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"ATP13A4",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"B4GALNT3",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"BAAT",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"BHMT2",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"C19orf38",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"C9orf85",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"CKS2",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"CRHBP",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"DISC1",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"DISP2",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"ESM1",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"FZD4",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"GLI3",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"ITK",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"JARID2",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"JOSD1",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"KIF12",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"LBHD1",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"LRRC8B",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"LTB4R",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"MAB21L2",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"MCOLN1",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"MEOX2",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"METRN",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"MPV17L",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"MT.ND4",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"NINJ2",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"NOXO1",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"OIT3",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"P2RY13",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"PRSS57",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"PTPRO",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"RPP21",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"RUNX1T1",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"SFT2D1",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"SLC16A2",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"SLC25A30",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"SOWAHD",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"SPEG",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"SRSF12",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"TESK1",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"TSPAN33",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"UGT2B15",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
"ZDHHC8",89.9328859060403,50,"Temporarily_Excluded_High_Missingness"
